Random waveform, supplied seed
Total number of intervals = 96 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648)
Average QPS expected = 51748
Timestamp start: 1684943037480
Timestamp end: 1684943997878

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      314.0   160.4   148.8   196.3   207.7   290.8   338.9   366.0   386.4   410.7   443.8   494.8   613.9  1777.8  4873.0  95412.9    95335
read      330.6   460.8   160.7   226.1   246.0   304.2   327.6   340.4   349.5   363.7   380.3   405.4   529.7  5384.0 26116.8   5278.6     5252
read      337.4   215.5   148.8   197.1   208.8   309.1   367.5   398.8   422.3   449.8   484.3   539.0   731.7  1879.8  9727.0  65618.1    65908
read      342.6   237.2   160.7   203.4   215.3   339.3   386.9   406.5   420.5   434.5   455.7   487.0   585.3  1896.1 10379.3  16846.0    16889
read      338.2   215.2   148.8   197.3   209.0   310.0   372.0   406.4   430.6   457.0   487.8   534.0   687.2  1905.9  9281.5  42934.2    42912
read      316.9   168.2   148.8   201.2   212.2   294.2   340.3   367.0   387.1   410.9   442.6   493.0   612.6  1688.0  7654.0  99799.5    99898
read      340.5   206.6   160.7   200.0   211.5   319.8   392.4   421.2   438.8   458.1   480.5   512.2   606.2  1420.4  8631.7  26461.3    26385
read      349.0   288.2   160.7   204.1   216.3   332.0   397.4   423.5   439.8   458.3   479.7   509.7   622.2  2919.1 11275.6  22629.3    22616
read      338.3   216.1   148.8   199.9   211.4   307.2   369.1   406.1   432.3   460.6   493.0   539.3   682.7  1697.6  9518.5  50604.9    50605
read      318.0   189.3   148.8   197.4   208.7   292.6   342.2   370.3   391.7   417.4   450.8   500.8   629.6  1736.2  7881.0  90133.0    90283
read      344.4   255.8   160.7   199.0   210.6   320.9   391.6   421.1   439.3   459.3   483.5   520.2   640.4  2874.4 12247.0  26283.3    26273
